31,2,203.77,248.31,103.36999999999998,46.370000000000005,1,1,1.0
31,3,223.58,340.98,121.61999999999998,60.879999999999995,1,1,1.0
32,2,203.77,248.34,103.36999999999998,46.359999999999985,1,1,1.0
32,3,200.02,346.3,128.48,60.879999999999995,1,1,1.0
33,2,203.76,248.37,103.37,46.360000000000014,1,1,1.0
33,3,173.42,348.58,136.08,60.879999999999995,1,1,1.0
34,2,203.76,248.39,103.37,46.370000000000005,1,1,1.0
34,3,149.1,353.91,138.4,64.69,1,1,1.0
35,2,203.75,248.42,103.37,46.37000000000003,1,1,1.0
35,3,125.54,358.47,138.39999999999998,64.69,1,1,1.0
36,2,203.75,248.45,103.37,46.360000000000014,1,1,1.0
36,3,101.97,363.79,142.23,64.69,1,1,1.0
37,2,203.74,248.47,103.38,46.369999999999976,1,1,1.0
37,3,73.09,364.5,149.81,70.82,1,1,1.0
38,2,203.74,248.5,103.37,46.370000000000005,1,1,1.0
38,3,47.25,370.58,149.81,70.82,1,1,1.0
39,2,203.73,248.53,103.38000000000002,46.359999999999985,1,1,1.0
39,3,21.41,373.62,149.81,70.82,1,1,1.0
40,2,203.73,248.55,103.37000000000003,46.370000000000005,1,1,1.0
40,3,0.12,378.18,149.81,70.82,1,1,1.0
41,2,203.73,248.58,103.37000000000003,46.369999999999976,1,1,1.0
41,3,0.0,381.22,127.13,82.17999999999995,1,1,1.0
42,2,203.72,248.61,103.36999999999998,46.360000000000014,1,1,1.0
42,3,0.0,381.98,102.81,82.18,1,1,1.0
43,2,203.72,248.64,103.36999999999998,46.360000000000014,1,1,1.0
43,3,0.0,383.5,80.0,82.18,1,1,1.0
44,2,203.71,248.66,103.36999999999998,46.369999999999976,1,1,1.0
44,3,0.0,383.5,48.8,82.18,1,1,1.0
45,2,203.71,248.69,103.36999999999998,46.370000000000005,1,1,1.0
45,3,0.0,383.5,24.5,82.18,1,1,1.0
46,2,203.7,248.72,103.38,46.359999999999985,1,1,1.0
47,2,203.7,248.74,103.37,46.370000000000005,1,1,1.0
48,2,203.69,248.77,103.38,46.369999999999976,1,1,1.0
49,2,203.69,248.8,103.37,46.360000000000014,1,1,1.0
50,2,203.68,248.82,103.38,46.370000000000005,1,1,1.0
51,2,203.68,248.85,103.37,46.37000000000003,1,1,1.0
52,2,203.68,248.88,103.37,46.360000000000014,1,1,1.0
53,2,203.67,248.91,103.37000000000003,46.359999999999985,1,1,1.0
54,2,203.67,248.93,103.37000000000003,46.370000000000005,1,1,1.0
55,2,203.66,248.96,103.36999999999998,46.369999999999976,1,1,1.0
56,2,203.66,248.99,103.36999999999998,46.360000000000014,1,1,1.0
57,2,203.65,249.01,103.37999999999997,46.370000000000005,1,1,1.0
58,2,203.65,249.04,103.36999999999998,46.37000000000003,1,1,1.0
59,2,203.64,249.07,103.38,46.360000000000014,1,1,1.0
60,2,203.64,249.09,103.37,46.369999999999976,1,1,1.0
61,2,203.64,249.12,103.37,46.370000000000005,1,1,1.0
62,2,203.63,249.15,103.37,46.359999999999985,1,1,1.0
63,2,203.63,249.18,103.37,46.360000000000014,1,1,1.0
64,2,203.62,249.2,103.37,46.370000000000005,1,1,1.0
64,4,887.22,225.49,72.20999999999992,76.00999999999999,1,1,1.0
65,2,203.62,249.23,103.37,46.37000000000003,1,1,1.0
65,4,878.1,225.49,81.32999999999993,76.00999999999999,1,1,1.0
66,2,203.61,249.26,103.38,46.360000000000014,1,1,1.0
66,4,878.1,225.49,81.32999999999993,79.81,1,1,1.0
67,2,203.61,249.28,103.37,46.369999999999976,1,1,1.0
67,4,868.2,225.49,91.2299999999999,79.81,1,1,1.0
68,2,203.6,249.31,103.38000000000002,46.370000000000005,1,1,1.0
68,4,863.6,225.49,95.82999999999993,79.81,1,1,1.0
69,2,203.6,249.34,103.37000000000003,46.359999999999985,1,1,1.0
69,4,854.5,225.49,104.92999999999995,79.81,1,1,1.0
70,2,203.59,249.36,103.38000000000002,46.370000000000005,1,1,1.0
70,4,849.2,225.49,110.2299999999999,79.81,1,1,1.0
71,2,203.59,249.39,103.36999999999998,46.370000000000005,1,1,1.0
71,4,841.6,225.49,117.82999999999993,86.61000000000001,1,1,1.0
72,2,203.59,249.42,103.36999999999998,46.359999999999985,1,1,1.0
72,4,834.0,225.49,125.42999999999995,86.61000000000001,1,1,1.0
73,2,203.58,249.45,103.36999999999998,46.360000000000014,1,1,1.0
73,4,826.4,225.49,133.02999999999997,94.20999999999998,1,1,1.0
74,2,203.58,249.47,103.36999999999998,46.369999999999976,1,1,1.0
74,4,822.6,225.49,136.82999999999993,91.90999999999997,1,1,1.0
75,2,203.57,249.5,103.37,46.360000000000014,1,1,1.0
75,4,810.4,230.8,149.02999999999997,89.59999999999997,1,1,1.0
76,2,203.57,249.53,103.37,46.359999999999985,1,1,1.0
76,4,808.9,230.8,150.52999999999997,90.39999999999998,1,1,1.0
77,2,203.56,249.55,103.38,46.370000000000005,1,1,1.0
77,4,800.5,230.8,158.92999999999995,91.89999999999998,1,1,1.0
78,2,203.56,249.58,103.37,46.369999999999976,1,1,1.0
78,4,792.1,230.8,167.32999999999993,94.19999999999999,1,1,1.0
79,2,203.55,249.61,103.38,46.360000000000014,1,1,1.0
79,4,786.8,230.8,167.30000000000007,95.0,1,1,1.0
80,2,203.55,249.63,103.37,46.370000000000005,1,1,1.0
80,4,779.58,231.94,167.29999999999995,95.0,1,1,1.0
80,5,758.77,252.09,65.37,38.76000000000002,1,1,1.0
81,2,203.55,249.66,103.37,46.369999999999976,1,1,1.0
81,4,772.36,233.08,167.29999999999995,94.99999999999997,1,1,1.0
81,5,749.65,252.09,65.37,38.76000000000002,1,1,1.0
82,2,203.54,249.69,103.37000000000003,46.360000000000014,1,1,1.0
82,4,760.2,236.88,175.69999999999993,95.0,1,1,1.0
82,5,741.29,252.85,65.37,38.76000000000002,1,1,1.0
83,2,203.54,249.72,103.37000000000003,46.359999999999985,1,1,1.0
83,4,754.12,237.64,175.70000000000005,95.0,1,1,1.0
83,5,728.37,252.85,65.36000000000001,38.77000000000001,1,1,1.0
84,2,203.53,249.74,103.36999999999998,46.370000000000005,1,1,1.0
84,4,745.75,237.64,175.71000000000004,95.0,1,1,1.0
84,5,720.0,258.93,65.37,38.76999999999998,1,1,1.0
85,2,203.53,249.77,103.36999999999998,46.359999999999985,1,1,1.0
85,4,735.9,239.92,179.48000000000002,95.00000000000003,1,1,1.0
85,5,711.64,258.17,65.37,38.76999999999998,1,1,1.0
86,2,203.52,249.8,103.37999999999997,46.360000000000014,1,1,1.0
86,4,726.02,239.9,186.27999999999997,96.53999999999999,1,1,1.0
86,5,698.72,260.45,65.37,38.77000000000004,1,1,1.0
87,2,203.52,249.82,103.36999999999998,46.370000000000005,1,1,1.0
87,4,717.7,240.66,190.03999999999996,101.14000000000001,1,1,1.0
87,5,685.8,259.69,65.37,38.76999999999998,1,1,1.0
88,2,203.51,249.85,103.38,46.37000000000003,1,1,1.0
88,4,706.3,239.9,190.04000000000008,101.14000000000001,1,1,1.0
88,5,676.68,259.69,65.37,38.76999999999998,1,1,1.0
89,2,203.51,249.88,103.37,46.360000000000014,1,1,1.0
89,4,697.2,240.66,193.81999999999994,101.14000000000001,1,1,1.0
89,5,663.76,260.45,65.36000000000001,38.77000000000004,1,1,1.0
90,2,203.5,249.9,103.38,46.369999999999976,1,1,1.0
90,4,685.04,246.74,201.46000000000004,101.13999999999999,1,1,1.0
90,5,652.36,261.97,65.36000000000001,38.76999999999998,1,1,1.0
91,2,203.5,249.93,103.37,46.370000000000005,1,1,1.0
91,4,677.44,245.22,201.45999999999992,109.47999999999999,1,1,1.0
91,5,640.19,261.97,65.36999999999989,38.76999999999998,1,1,1.0
92,2,203.5,249.96,103.37,46.359999999999985,1,1,1.0
92,4,664.52,245.22,209.08000000000004,109.47999999999999,1,1,1.0
92,5,631.07,263.49,65.37,38.76999999999998,1,1,1.0
93,2,203.49,249.98,103.37,46.37000000000003,1,1,1.0
93,4,655.4,245.98,210.60000000000002,109.52000000000001,1,1,1.0
93,5,618.91,264.25,65.37,38.76999999999998,1,1,1.0
94,2,203.49,250.01,103.37,46.370000000000005,1,1,1.0
94,4,647.04,249.02,210.60000000000002,109.52000000000001,1,1,1.0
94,5,604.47,265.01,65.37,38.76999999999998,1,1,1.0
95,2,203.48,250.04,103.37000000000003,46.359999999999985,1,1,1.0
95,4,632.6,249.02,219.0,111.78,1,1,1.0
95,5,593.83,263.49,65.37,38.76999999999998,1,1,1.0
96,2,203.48,250.07,103.37000000000003,46.360000000000014,1,1,1.0
96,4,622.0,249.02,223.5,117.87999999999997,1,1,1.0
96,5,579.39,264.25,84.40999999999997,38.76999999999998,1,1,1.0
97,2,203.47,250.09,103.38000000000002,46.369999999999976,1,1,1.0
97,4,609.84,251.3,223.5,117.88,1,1,1.0
97,5,566.47,265.01,84.40999999999997,38.76999999999998,1,1,1.0
98,2,203.47,250.12,103.36999999999998,46.370000000000005,1,1,1.0
98,4,596.92,252.82,230.38,117.88,1,1,1.0
98,5,557.34,267.29,85.95999999999992,38.76999999999998,1,1,1.0
99,2,203.46,250.15,103.37999999999997,46.359999999999985,1,1,1.0
99,4,580.2,252.82,237.9799999999999,123.18,1,1,1.0
99,5,542.9,268.05,92.80000000000007,38.76999999999998,1,1,1.0
100,2,203.46,250.17,103.36999999999998,46.37000000000003,1,1,1.0
100,4,573.36,253.58,237.98000000000002,123.17999999999998,1,1,1.0
100,5,525.4,268.81,100.42000000000007,38.76999999999998,1,1,1.0
100,6,742.05,249.81,74.49000000000001,39.51999999999998,1,1,1.0
101,2,203.46,250.2,103.36999999999998,46.370000000000005,1,1,1.0
101,4,555.88,259.66,244.82000000000005,124.73999999999995,1,1,1.0
101,5,512.48,270.33,100.41999999999996,38.77000000000004,1,1,1.0
101,6,730.64,250.57,74.49000000000001,39.51999999999998,1,1,1.0
102,2,203.45,250.23,103.37,46.359999999999985,1,1,1.0
102,4,549.04,264.22,244.82000000000005,124.73999999999995,1,1,1.0
102,5,499.56,271.1,100.42000000000002,38.75999999999999,1,1,1.0
102,6,722.28,251.33,74.49000000000001,39.52000000000001,1,1,1.0
103,2,203.45,250.25,103.37,46.370000000000005,1,1,1.0
103,4,537.63,265.0,248.66999999999996,126.24000000000001,1,1,1.0
103,5,482.83,269.58,100.42000000000002,38.75999999999999,1,1,1.0
103,6,714.68,250.57,74.49000000000001,39.53000000000003,1,1,1.0
104,2,203.44,250.28,103.37,46.369999999999976,1,1,1.0
104,4,518.6,265.0,257.05999999999995,129.3,1,1,1.0
104,5,469.91,268.82,100.42000000000002,38.75999999999999,1,1,1.0
104,6,703.28,250.57,74.49000000000001,39.53000000000003,1,1,1.0
105,2,203.44,250.31,103.37,46.360000000000014,1,1,1.0
105,4,507.96,265.0,258.54,130.8,1,1,1.0
105,5,459.27,270.34,100.42000000000007,38.76000000000005,1,1,1.0
105,6,690.36,251.33,74.49000000000001,39.52000000000001,1,1,1.0
106,2,203.43,250.34,103.38,46.359999999999985,1,1,1.0
106,4,490.48,265.8,268.41999999999996,133.8,1,1,1.0
106,5,442.55,270.34,100.42000000000002,38.76000000000005,1,1,1.0
106,6,682.76,252.09,74.49000000000001,39.52000000000001,1,1,1.0
107,2,203.43,250.36,103.37,46.370000000000005,1,1,1.0
107,4,477.55,267.32,271.45,132.28000000000003,1,1,1.0
107,5,432.67,272.62,100.42000000000002,38.75999999999999,1,1,1.0
107,6,673.64,250.57,74.49000000000001,39.51999999999998,1,1,1.0
108,2,203.42,250.39,103.38000000000002,46.370000000000005,1,1,1.0
108,4,457.03,271.12,282.05000000000007,132.27999999999997,1,1,1.0
108,5,413.66,272.62,106.54000000000002,38.75999999999999,1,1,1.0
108,6,646.24,251.33,92.0,39.52000000000001,1,1,1.0
109,2,203.42,250.42,103.37000000000003,46.359999999999985,1,1,1.0
109,4,443.3,266.56,288.18,145.24,1,1,1.0
109,5,400.74,273.38,106.53999999999996,38.75999999999999,1,1,1.0
109,6,636.36,251.33,92.0,39.52000000000001,1,1,1.0
109,7,930.55,211.05,29.450000000000045,60.039999999999964,1,1,1.0
110,2,203.41,250.44,103.38000000000002,46.370000000000005,1,1,1.0
110,4,430.38,271.88,288.17999999999995,148.32,1,1,1.0
110,5,388.58,274.14,106.54000000000002,38.75999999999999,1,1,1.0
110,6,623.44,254.37,92.0,39.51999999999998,1,1,1.0
110,7,926.7,211.04,33.299999999999955,60.04999999999998,1,1,1.0
111,2,203.41,250.47,103.36999999999998,46.369999999999976,1,1,1.0
111,4,410.62,271.9,300.38,149.06,1,1,1.0
111,5,373.38,274.14,106.53000000000003,38.75999999999999,1,1,1.0
111,6,611.27,255.13,92.00999999999999,39.51999999999998,1,1,1.0
111,7,921.4,211.04,38.60000000000002,60.04999999999998,1,1,1.0
112,2,203.41,250.5,103.36999999999998,46.360000000000014,1,1,1.0
112,4,391.61,275.7,307.18999999999994,150.57999999999998,1,1,1.0
112,5,358.94,274.14,106.53000000000003,38.75999999999999,1,1,1.0
112,6,598.35,255.89,92.00999999999999,39.53000000000003,1,1,1.0
112,7,916.1,211.04,43.89999999999998,60.04999999999998,1,1,1.0
113,2,203.4,250.52,103.36999999999998,46.369999999999976,1,1,1.0
113,4,373.37,281.8,317.03,150.56,1,1,1.0
113,5,345.25,274.9,106.54000000000002,38.76000000000005,1,1,1.0
113,6,579.4,255.89,98.80000000000007,39.53000000000003,1,1,1.0
113,7,913.8,211.04,46.200000000000045,60.04999999999998,1,1,1.0
114,2,203.4,250.55,103.36999999999998,46.370000000000005,1,1,1.0
114,4,358.17,279.5,320.03000000000003,158.18,1,1,1.0
114,5,330.81,274.9,108.08999999999997,43.30000000000001,1,1,1.0
114,6,566.48,258.93,101.12,39.52999999999997,1,1,1.0
114,7,907.7,211.04,52.299999999999955,60.04999999999998,1,1,1.0
115,2,203.39,250.58,103.38,46.359999999999985,1,1,1.0
115,4,336.13,278.7,329.87,172.66000000000003,1,1,1.0
115,5,317.13,281.74,108.09000000000003,43.30000000000001,1,1,1.0
115,6,547.5,258.93,104.89999999999998,39.52999999999997,1,1,1.0
115,7,903.1,211.04,56.89999999999998,60.04999999999998,1,1,1.0
116,2,203.39,250.61,103.37,46.360000000000014,1,1,1.0
116,4,324.72,277.18,329.88,172.65999999999997,1,1,1.0
116,5,301.93,280.98,108.08999999999997,43.299999999999955,1,1,1.0
116,6,538.38,257.41,104.89999999999998,39.52999999999997,1,1,1.0
116,7,898.5,211.04,61.5,60.04999999999998,1,1,1.0
117,2,203.38,250.63,103.38,46.370000000000005,1,1,1.0
117,4,303.44,284.02,342.06,171.18,1,1,1.0
117,5,284.45,280.22,111.85000000000002,43.299999999999955,1,1,1.0
117,6,522.42,258.17,104.90000000000009,39.51999999999998,1,1,1.0
117,7,893.9,211.04,66.10000000000002,60.04999999999998,1,1,1.0
118,2,203.38,250.66,103.37,46.369999999999976,1,1,1.0
118,4,281.4,288.6,352.70000000000005,173.44,1,1,1.0
118,5,267.73,279.46,111.84999999999997,43.30000000000001,1,1,1.0
118,6,509.5,258.17,104.89999999999998,39.51999999999998,1,1,1.0
118,7,887.8,211.04,72.20000000000005,60.04999999999998,1,1,1.0
119,2,203.37,250.69,103.38,46.360000000000014,1,1,1.0
119,4,263.92,285.56,356.47999999999996,174.94,1,1,1.0
119,5,254.8,280.22,111.86000000000001,43.299999999999955,1,1,1.0
119,6,493.5,261.2,110.25,36.49000000000001,1,1,1.0
119,7,881.7,211.04,78.29999999999995,60.04999999999998,1,1,1.0
120,2,203.37,250.71,103.37,46.369999999999976,1,1,1.0
120,4,238.07,294.68,373.93,177.21999999999997,1,1,1.0
120,5,238.84,280.98,111.85,43.299999999999955,1,1,1.0
120,6,479.06,263.48,110.24999999999994,36.5,1,1,1.0
120,7,875.6,211.04,78.29999999999995,66.16,1,1,1.0
121,2,203.37,250.74,103.37,46.370000000000005,1,1,1.0
121,4,216.8,291.64,379.2,186.26,1,1,1.0
121,5,217.56,284.8,117.94,39.47999999999996,1,1,1.0
121,6,463.1,266.52,110.25,36.5,1,1,1.0
121,7,872.6,211.04,77.5,66.16,1,1,1.0
122,2,203.36,250.77,103.37,46.359999999999985,1,1,1.0
122,4,194.0,294.7,388.29999999999995,187.76,1,1,1.0
122,5,200.08,287.08,117.93999999999997,39.48000000000002,1,1,1.0
122,6,452.46,263.48,110.25000000000006,36.5,1,1,1.0
122,7,866.52,217.12,77.5,66.15999999999997,1,1,1.0
123,2,203.36,250.79,103.37,46.37000000000003,1,1,1.0
123,4,169.7,297.74,400.44,193.06,1,1,1.0
123,5,184.88,287.08,120.22000000000003,46.31999999999999,1,1,1.0
123,6,434.97,264.24,112.52999999999997,39.56,1,1,1.0
123,7,859.7,216.37,82.03999999999996,63.129999999999995,1,1,1.0
124,2,203.35,250.82,103.37000000000003,46.370000000000005,1,1,1.0
124,4,143.1,298.5,414.12,195.3,1,1,1.0
124,5,168.92,286.32,120.22,46.31999999999999,1,1,1.0
124,6,421.29,266.52,114.81,44.08000000000004,1,1,1.0
124,7,855.9,217.13,82.04000000000008,63.129999999999995,1,1,1.0
125,2,203.35,250.85,103.37000000000003,46.359999999999985,1,1,1.0
125,4,114.2,301.54,432.38000000000005,205.15999999999997,1,1,1.0
125,5,151.43,288.6,120.23000000000002,46.31999999999999,1,1,1.0
125,6,407.61,265.0,114.80999999999995,44.079999999999984,1,1,1.0
125,7,851.34,216.37,82.03999999999996,63.129999999999995,1,1,1.0
126,2,203.34,250.88,103.38000000000002,46.360000000000014,1,1,1.0
126,4,85.3,302.3,443.8,205.15999999999997,1,1,1.0
126,5,136.23,290.12,120.22,46.31999999999999,1,1,1.0
126,6,392.41,266.52,114.81,44.08000000000004,1,1,1.0
126,7,842.2,216.37,85.8599999999999,63.129999999999995,1,1,1.0
127,2,203.34,250.9,103.36999999999998,46.369999999999976,1,1,1.0
127,4,67.82,302.3,447.58,221.09999999999997,1,1,1.0
127,5,118.75,291.64,120.22,46.31999999999999,1,1,1.0
127,6,375.68,267.28,114.81,49.420000000000016,1,1,1.0
127,7,836.88,216.37,85.86000000000001,63.129999999999995,1,1,1.0
128,2,203.33,250.93,103.37999999999997,46.370000000000005,1,1,1.0
128,4,33.6,307.62,468.12,221.10000000000002,1,1,1.0
128,5,100.51,292.4,120.21999999999998,46.32000000000005,1,1,1.0
128,6,365.8,267.28,114.81,49.420000000000016,1,1,1.0
128,7,831.5,217.13,87.44000000000005,64.67000000000002,1,1,1.0
129,2,203.33,250.96,103.36999999999998,46.359999999999985,1,1,1.0
129,4,8.5,311.42,478.02,221.09999999999997,1,1,1.0
129,5,80.0,292.4,126.28999999999999,47.80000000000001,1,1,1.0
129,6,349.08,268.04,114.81,49.41999999999996,1,1,1.0
129,7,826.18,217.89,87.44000000000005,64.67000000000002,1,1,1.0
130,2,203.32,250.98,103.38,46.37000000000003,1,1,1.0
130,4,0.0,312.94,471.32,227.06,1,1,1.0
130,5,62.52,293.16,126.28999999999999,47.799999999999955,1,1,1.0
130,6,331.6,268.8,119.39999999999998,49.420000000000016,1,1,1.0
130,7,819.34,218.65,87.43999999999994,64.66999999999999,1,1,1.0
131,2,203.32,251.01,103.37,46.370000000000005,1,1,1.0
131,4,0.0,317.5,455.35,222.5,1,1,1.0
131,5,41.2,296.96,130.12,47.80000000000001,1,1,1.0
131,6,317.16,268.04,119.39999999999998,49.41999999999996,1,1,1.0
131,7,814.02,218.65,87.43000000000006,64.66999999999999,1,1,1.0
132,2,203.32,251.04,103.37,46.359999999999985,1,1,1.0
132,4,0.0,320.54,440.91,219.45999999999998,1,1,1.0
132,5,26.0,298.48,130.12,47.799999999999955,1,1,1.0
132,6,301.95,270.32,119.41000000000003,49.420000000000016,1,1,1.0
132,7,808.7,218.65,87.42999999999995,64.66999999999999,1,1,1.0
133,2,203.31,251.06,103.37,46.370000000000005,1,1,1.0
133,4,0.0,322.82,424.95,217.18,1,1,1.0
133,5,0.16,298.48,134.64000000000001,47.799999999999955,1,1,1.0
133,6,288.27,270.32,120.93,49.420000000000016,1,1,1.0
133,7,801.86,218.65,87.42999999999995,64.66999999999999,1,1,1.0
134,2,203.31,251.09,103.37,46.369999999999976,1,1,1.0
134,4,0.0,325.86,403.67,214.14,1,1,1.0
134,5,0.0,300.8,121.12,46.24000000000001,1,1,1.0
134,6,269.27,271.84,120.93,49.420000000000016,1,1,1.0
134,7,791.2,219.41,92.76999999999998,66.19000000000003,1,1,1.0
135,2,203.3,251.12,103.38,46.360000000000014,1,1,1.0
135,4,0.0,325.86,389.99,214.14,1,1,1.0
135,5,0.0,301.6,102.12,51.5,1,1,1.0
135,6,252.5,271.84,125.54000000000002,49.420000000000016,1,1,1.0
135,7,782.1,220.17,96.54999999999995,66.19000000000003,1,1,1.0
136,2,203.3,251.15,103.37,46.359999999999985,1,1,1.0
136,4,0.0,328.91,367.18,211.08999999999997,1,1,1.0
136,5,0.0,301.6,85.4,51.5,1,1,1.0
136,6,238.06,274.88,125.54000000000002,49.420000000000016,1,1,1.0
136,7,779.06,222.45,96.55000000000007,66.19,1,1,1.0
136,8,688.08,513.56,127.69999999999993,26.440000000000055,1,1,1.0
137,2,203.29,251.17,103.38000000000002,46.37000000000003,1,1,1.0
137,4,0.0,328.91,348.9,211.08999999999997,1,1,1.0
137,5,0.0,301.6,65.6,51.5,1,1,1.0
137,6,222.1,274.88,125.53,49.420000000000016,1,1,1.0
137,7,770.7,223.21,96.54999999999995,66.18999999999997,1,1,1.0
137,8,688.08,509.0,145.91999999999996,31.0,1,1,1.0
138,2,203.29,251.2,103.37000000000003,46.370000000000005,1,1,1.0
138,4,0.0,340.3,332.2,199.7,1,1,1.0
138,5,0.0,301.6,45.8,51.5,1,1,1.0
138,6,206.89,277.92,125.54000000000002,49.41999999999996,1,1,1.0
138,7,763.1,223.21,96.54999999999995,66.18999999999997,1,1,1.0
138,8,688.08,502.2,163.41999999999996,37.80000000000001,1,1,1.0
139,2,203.28,251.23,103.38000000000002,46.359999999999985,1,1,1.0
139,4,0.0,340.3,314.0,199.7,1,1,1.0
139,5,0.0,301.6,26.8,51.5,1,1,1.0
139,6,187.89,277.16,127.00999999999999,49.41999999999996,1,1,1.0
139,7,757.02,223.97,96.55000000000007,66.19000000000003,1,1,1.0
139,8,688.08,496.9,167.2199999999999,43.10000000000002,1,1,1.0
140,2,203.28,251.25,103.36999999999998,46.370000000000005,1,1,1.0
140,4,0.0,340.3,292.0,199.7,1,1,1.0
140,6,171.17,284.76,127.01000000000002,49.420000000000016,1,1,1.0
140,7,750.17,222.45,96.56000000000006,67.75,1,1,1.0
140,8,688.08,490.1,174.01999999999998,49.89999999999998,1,1,1.0
141,2,203.28,251.28,103.36999999999998,46.369999999999976,1,1,1.0
141,4,0.0,348.7,271.5,191.3,1,1,1.0
141,6,152.93,283.24,134.57,49.420000000000016,1,1,1.0
141,7,741.8,223.97,98.09000000000003,70.03,1,1,1.0
